task_id,tier,combination,status,duration_s,abandoned_reason,tpch_n_success,tpch_n_failed,tpch_total_ms,tpch_geo_mean_ms,tpch_cache_hit_ratio,tpch_queries_with_spill,tpcds_n_success,tpcds_n_failed,tpcds_total_ms,tpcds_geo_mean_ms,tpcds_cache_hit_ratio,tpcds_queries_with_spill,tpch_q1_ms,tpch_q2_ms,tpch_q3_ms,tpch_q4_ms,tpch_q5_ms,tpch_q6_ms,tpch_q7_ms,tpch_q8_ms,tpch_q9_ms,tpch_q10_ms,tpch_q11_ms,tpch_q12_ms,tpch_q13_ms,tpch_q14_ms,tpch_q15_ms,tpch_q16_ms,tpch_q17_ms,tpch_q18_ms,tpch_q19_ms,tpch_q20_ms,tpch_q21_ms,tpch_q22_ms,tpcds_q1_ms,tpcds_q2_ms,tpcds_q3_ms,tpcds_q4_ms,tpcds_q5_ms,tpcds_q6_ms,tpcds_q7_ms,tpcds_q8_ms,tpcds_q9_ms,tpcds_q10_ms,tpcds_q11_ms,tpcds_q12_ms,tpcds_q13_ms,tpcds_q14_ms,tpcds_q15_ms,tpcds_q16_ms,tpcds_q17_ms,tpcds_q18_ms,tpcds_q19_ms,tpcds_q20_ms,tpcds_q21_ms,tpcds_q22_ms,tpcds_q23_ms,tpcds_q24_ms,tpcds_q25_ms,tpcds_q26_ms,tpcds_q27_ms,tpcds_q28_ms,tpcds_q29_ms,tpcds_q30_ms,tpcds_q31_ms,tpcds_q32_ms,tpcds_q33_ms,tpcds_q34_ms,tpcds_q35_ms,tpcds_q36_ms,tpcds_q37_ms,tpcds_q38_ms,tpcds_q39_ms,tpcds_q40_ms,tpcds_q41_ms,tpcds_q42_ms,tpcds_q43_ms,tpcds_q44_ms,tpcds_q45_ms,tpcds_q46_ms,tpcds_q47_ms,tpcds_q48_ms,tpcds_q49_ms,tpcds_q50_ms,tpcds_q51_ms,tpcds_q52_ms,tpcds_q53_ms,tpcds_q54_ms,tpcds_q55_ms,tpcds_q56_ms,tpcds_q57_ms,tpcds_q58_ms,tpcds_q59_ms,tpcds_q60_ms,tpcds_q61_ms,tpcds_q62_ms,tpcds_q63_ms,tpcds_q64_ms,tpcds_q65_ms,tpcds_q66_ms,tpcds_q67_ms,tpcds_q68_ms,tpcds_q69_ms,tpcds_q70_ms,tpcds_q71_ms,tpcds_q72_ms,tpcds_q73_ms,tpcds_q74_ms,tpcds_q75_ms,tpcds_q76_ms,tpcds_q77_ms,tpcds_q78_ms,tpcds_q79_ms,tpcds_q80_ms,tpcds_q81_ms,tpcds_q82_ms,tpcds_q83_ms,tpcds_q84_ms,tpcds_q85_ms,tpcds_q86_ms,tpcds_q87_ms,tpcds_q88_ms,tpcds_q89_ms,tpcds_q90_ms,tpcds_q91_ms,tpcds_q92_ms,tpcds_q93_ms,tpcds_q94_ms,tpcds_q95_ms,tpcds_q96_ms,tpcds_q97_ms,tpcds_q98_ms,tpcds_q99_ms,tpch_q1_timed_out,tpch_q2_timed_out,tpch_q3_timed_out,tpch_q4_timed_out,tpch_q5_timed_out,tpch_q6_timed_out,tpch_q7_timed_out,tpch_q8_timed_out,tpch_q9_timed_out,tpch_q10_timed_out,tpch_q11_timed_out,tpch_q12_timed_out,tpch_q13_timed_out,tpch_q14_timed_out,tpch_q15_timed_out,tpch_q16_timed_out,tpch_q17_timed_out,tpch_q18_timed_out,tpch_q19_timed_out,tpch_q20_timed_out,tpch_q21_timed_out,tpch_q22_timed_out,tpcds_q1_timed_out,tpcds_q2_timed_out,tpcds_q3_timed_out,tpcds_q4_timed_out,tpcds_q5_timed_out,tpcds_q6_timed_out,tpcds_q7_timed_out,tpcds_q8_timed_out,tpcds_q9_timed_out,tpcds_q10_timed_out,tpcds_q11_timed_out,tpcds_q12_timed_out,tpcds_q13_timed_out,tpcds_q14_timed_out,tpcds_q15_timed_out,tpcds_q16_timed_out,tpcds_q17_timed_out,tpcds_q18_timed_out,tpcds_q19_timed_out,tpcds_q20_timed_out,tpcds_q21_timed_out,tpcds_q22_timed_out,tpcds_q23_timed_out,tpcds_q24_timed_out,tpcds_q25_timed_out,tpcds_q26_timed_out,tpcds_q27_timed_out,tpcds_q28_timed_out,tpcds_q29_timed_out,tpcds_q30_timed_out,tpcds_q31_timed_out,tpcds_q32_timed_out,tpcds_q33_timed_out,tpcds_q34_timed_out,tpcds_q35_timed_out,tpcds_q36_timed_out,tpcds_q37_timed_out,tpcds_q38_timed_out,tpcds_q39_timed_out,tpcds_q40_timed_out,tpcds_q41_timed_out,tpcds_q42_timed_out,tpcds_q43_timed_out,tpcds_q44_timed_out,tpcds_q45_timed_out,tpcds_q46_timed_out,tpcds_q47_timed_out,tpcds_q48_timed_out,tpcds_q49_timed_out,tpcds_q50_timed_out,tpcds_q51_timed_out,tpcds_q52_timed_out,tpcds_q53_timed_out,tpcds_q54_timed_out,tpcds_q55_timed_out,tpcds_q56_timed_out,tpcds_q57_timed_out,tpcds_q58_timed_out,tpcds_q59_timed_out,tpcds_q60_timed_out,tpcds_q61_timed_out,tpcds_q62_timed_out,tpcds_q63_timed_out,tpcds_q64_timed_out,tpcds_q65_timed_out,tpcds_q66_timed_out,tpcds_q67_timed_out,tpcds_q68_timed_out,tpcds_q69_timed_out,tpcds_q70_timed_out,tpcds_q71_timed_out,tpcds_q72_timed_out,tpcds_q73_timed_out,tpcds_q74_timed_out,tpcds_q75_timed_out,tpcds_q76_timed_out,tpcds_q77_timed_out,tpcds_q78_timed_out,tpcds_q79_timed_out,tpcds_q80_timed_out,tpcds_q81_timed_out,tpcds_q82_timed_out,tpcds_q83_timed_out,tpcds_q84_timed_out,tpcds_q85_timed_out,tpcds_q86_timed_out,tpcds_q87_timed_out,tpcds_q88_timed_out,tpcds_q89_timed_out,tpcds_q90_timed_out,tpcds_q91_timed_out,tpcds_q92_timed_out,tpcds_q93_timed_out,tpcds_q94_timed_out,tpcds_q95_timed_out,tpcds_q96_timed_out,tpcds_q97_timed_out,tpcds_q98_timed_out,tpcds_q99_timed_out,cfg_jit,cfg_seq_page_cost,cfg_random_page_cost,cfg_default_statistics_target,cfg_max_parallel_workers,cfg_max_parallel_workers_per_gather,cfg_max_worker_processes,cfg_shared_buffers,cfg_effective_cache_size,cfg_work_mem,cfg_enable_hashagg,cfg_enable_bitmapscan,cfg_enable_nestloop,cfg_enable_parallel_hash,cfg_enable_sort,cfg_synchronous_commit,cfg_cpu_tuple_cost,cfg_cpu_index_tuple_cost,cfg_cpu_operator_cost,cfg_parallel_setup_cost,cfg_parallel_tuple_cost,cfg_min_parallel_table_scan_size,cfg_min_parallel_index_scan_size,cfg_join_collapse_limit,cfg_from_collapse_limit,cfg_hash_mem_multiplier,cfg_enable_mergejoin,cfg_enable_hashjoin,cfg_enable_memoize,cfg_enable_gathermerge,cfg_enable_incremental_sort,cfg_enable_material,cfg_enable_indexscan,cfg_enable_indexonlyscan,cfg_enable_parallel_append,cfg_parallel_leader_participation,vcpus,memory_mb,sf
109,low,s1_s2_s3,done,5262.459,,20,0,50791.113,1159.199,42.11,10,93,5,5190023.417,1858.953,91.62,57,3990.715,447.586,5717.298,426.7,464.051,375.005,1443.931,699.771,6204.597,3239.686,473.922,641.393,1118.637,425.906,798.488,541.983,,17674.959,1130.305,,1747.912,569.427,158972.564,3510.407,685.641,900000.0,2236.535,207211.745,3052.16,720.199,2628.325,900000.0,900000.0,188.06,423.094,19412.87,564.967,11481.698,3017.513,1923.622,1847.703,295.156,711.139,438.89,10266.283,12394.162,2263.221,2589.497,1416.885,1328.393,2742.942,10435.847,7975.911,397.182,1538.861,791.436,900000.0,5093.307,28.926,2488.405,7536.693,601.192,901.721,1035.079,840.721,2519.514,258.199,1097.219,4176.445,2429.212,660.696,6338.665,2587.281,178.524,31.124,71.415,109.688,744.199,2788.988,1167.045,1329.337,2154.378,850.743,333.574,243.88,36.292,3068.677,763.603,4664.608,967.854,1228.053,2806.376,1366.502,41004.71,1594.679,900000.0,15813.528,503.438,2015.091,4340.54,1334.435,2249.181,48809.615,46.396,314.932,642.735,316.295,376.784,2773.478,4163.65,2064.319,444.233,127.791,192.53,200.683,5122.307,,499.618,1510.753,666.746,677.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,2.138,294.0,1.0,1.0,8.0,384.0,1024.0,16.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0038,0.00258,0.00231,1317.0,0.173,32.0,8.0,6.0,11.0,1.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,2048,1
110,low,s1_s2_s3,done,3556.791,,20,0,39393.684,1207.005,31.42,1,95,3,3499347.133,1400.375,89.81,6,5866.318,354.279,1168.379,643.76,4013.289,5448.5,1000.432,1105.445,1977.929,1111.13,236.816,1315.97,1050.657,596.307,1268.851,497.802,,4640.201,936.604,,2891.658,334.494,162545.91,1719.588,820.92,900000.0,1524.188,286441.793,3610.866,407.927,2949.648,2028.136,900000.0,126.871,800.348,77096.036,494.339,20714.239,3217.506,401.733,399.367,230.056,1521.301,319.349,5246.606,959.94,4290.474,2960.642,1967.157,2362.569,3009.256,10781.532,7937.991,229.56,752.876,460.046,930.79,1029.397,27.579,1337.996,3420.407,283.683,977.198,387.555,997.419,1578.372,183.458,1650.422,13168.669,2872.429,1283.543,696.435,2645.797,354.049,27.898,9.127,111.876,864.094,2331.244,896.802,1837.757,1907.899,2337.69,544.779,249.422,31.671,1337.908,547.536,3105.884,4095.453,3586.851,1385.75,6116.408,23629.237,413.863,900000.0,1992.864,641.41,838.256,2477.461,537.891,6865.03,49702.079,56.151,291.515,72.136,1317.822,275.02,1420.138,5005.238,257.647,263.371,412.233,134.9,1499.309,787.605,,421.39,10065.05,374.897,1144.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,2.037,165.0,1.0,1.0,8.0,384.0,1536.0,64.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0012,0.00106,0.00075,1819.0,0.131,8.0,0.5,7.0,7.0,2.3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2048,1
111,low,s1_s2_s3,done,765.158,,20,0,67906.106,1952.717,34.17,12,98,0,680345.991,2124.647,92.82,68,3536.136,1565.401,2513.551,13378.758,2373.661,354.981,1393.748,1723.587,6883.659,3178.489,443.918,792.967,1098.851,422.201,916.789,5006.868,,3287.621,600.542,,9741.489,5466.929,153425.027,2490.473,4291.71,12547.741,1818.798,71405.78,2739.146,63.144,2207.956,1452.643,10969.679,445.163,3880.929,12561.816,604.684,6674.415,3595.363,2684.035,1889.756,323.925,2105.025,350.88,4987.302,9308.282,12503.029,819.355,1145.431,1765.485,31498.782,11354.463,4468.518,446.477,2469.909,807.823,6497.094,1682.256,3149.413,2762.108,6267.465,1220.421,981.704,1810.436,1634.157,1189.994,527.133,3023.416,5593.131,3644.79,1239.567,2944.959,2297.743,1018.129,938.422,854.053,988.588,2271.512,2105.362,1276.112,1495.473,4162.139,1109.522,376.62,974.914,3011.332,2548.156,566.852,2514.637,1092.172,1607.873,2636.377,2023.308,10459.836,1255.06,12152.776,7544.344,667.63,3291.52,4252.956,1105.919,3022.285,129580.524,9065.144,383.013,1948.362,731.279,343.01,2953.743,5234.304,1304.446,473.507,398.379,413.66,2234.912,618.031,,899.431,2035.19,676.605,714.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,1.431,106.0,2.0,1.0,8.0,512.0,1536.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0018,0.00106,0.00059,486.0,0.094,32.0,32.0,9.0,11.0,1.7,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2,2048,1
96,low,s1_s2_s3,done,6718.2,,19,1,1001395.854,2238.521,0.42,2,93,5,5696706.823,1984.836,85.21,13,14964.974,57773.272,1145.497,2283.089,1332.126,638.49,974.378,1095.749,2014.816,1050.581,263.566,1399.119,1034.579,655.362,1307.398,509.102,,5660.65,976.215,,900000.0,2774.881,900000.0,3919.318,4535.047,900000.0,1297.832,64331.17,644.96,55.793,2878.306,54201.671,900000.0,121.13,1806.221,900000.0,272.418,772.459,17108.549,701.737,3554.25,212.343,10386.46,156.288,5214.546,896.905,1861.84,404.918,653.241,2296.305,4031.882,10943.775,6490.508,2265.413,733.774,474.003,23003.723,930.985,1410.921,5545.21,12031.743,289.774,7645.025,343.708,652.681,1571.686,157.206,594.369,5457.628,943.839,1276.095,691.476,13846.948,362.937,349.687,29.032,413.492,624.656,2222.336,771.257,1798.831,6325.798,356.0,319.08,359.604,761994.644,1070.355,261.672,26148.245,3875.67,822.268,1216.426,626.293,3835.611,385.147,900000.0,1665.575,537.582,6691.988,1275.304,445.334,2016.389,45489.043,5424.183,142.646,234.193,1574.203,2032.778,2312.013,2892.101,421.202,234.419,6955.622,1689.815,825.102,2577.558,,359.074,1011.177,370.464,669.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,1.825,351.0,1.0,1.0,8.0,512.0,1280.0,16.0,1.0,0.0,1.0,1.0,1.0,0.0,0.005,0.00363,0.0024,623.0,0.338,32.0,8.0,9.0,5.0,3.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2,2048,1
97,low,s1_s2_s3,abandoned,11149.074,timeout,17,3,2742232.68,3287.232,88.17,1,66,8,29976391.234,,,,17909.135,935.856,1640.8,417.326,696.753,614.306,1631.501,1629.927,5049.832,900000.0,1014.411,616.651,900000.0,434.143,865.141,548.862,,2373.465,829.229,,1778.585,900000.0,900000.0,5267.611,705.85,900000.0,7956.095,128204.033,2394.556,1119.941,2106.743,37315.451,900000.0,150.315,467.918,72060.026,623.911,4281.507,2413.691,852.447,599.759,274.147,2340.28,262.819,10885.228,4123.025,11017.138,1392.751,1234.454,1342.615,1240.393,11089.088,6507.787,612.614,16255.268,1241.871,1770.065,3936.774,203.999,3542.707,5847.771,548.462,7677.88,895.786,1210.498,10835.071,291.314,900000.0,6851.069,1021.279,1142.525,1828.688,6319.291,608.431,24.853,900000.0,62.913,1441.413,3080.189,1187.534,12271.948,72565.179,986.374,423.408,205.046,1005.012,43352.209,440.714,3931.758,900000.0,900000.0,1733.772,1081.108,640756.797,970.065,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,,900000.0,900000.0,900000.0,900000.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,0.0,1.0,3.675,236.0,2.0,1.0,8.0,512.0,1536.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0066,0.00487,0.00124,1601.0,0.039,128.0,0.5,6.0,9.0,3.6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2,2048,1
98,low,s1_s2_s3,done,793.06,,20,0,67377.772,2102.537,13.05,15,98,0,706846.714,1757.533,72.3,89,3658.428,10288.972,1993.868,2752.959,6957.243,347.235,1845.583,2319.892,4703.867,1081.886,444.953,2843.451,1119.622,1078.617,762.945,1412.043,,7302.975,623.161,,6680.409,5236.831,160087.37,2826.6,1130.666,8593.441,1573.051,175746.612,1221.595,64.0,1846.988,8558.508,11310.915,180.778,899.848,5789.282,955.683,4902.504,1223.367,1015.26,1494.521,609.262,2302.652,517.131,3321.832,1242.663,1865.192,740.564,3581.435,1339.693,1351.756,62455.469,6033.585,371.443,1156.515,800.723,1891.743,2384.87,1468.486,4547.118,7131.894,435.25,873.024,634.22,1367.315,1616.064,838.243,1181.339,4135.011,3543.546,2016.775,1031.621,9209.289,643.062,1432.082,1013.739,763.116,1245.723,1940.299,1529.508,3660.276,1225.733,756.702,643.804,843.753,2460.411,2663.147,518.407,2275.999,1550.071,1616.889,2512.145,1413.635,34809.803,1030.663,19976.239,5710.288,394.506,1481.297,3478.223,1010.645,1789.421,45418.196,3114.567,324.089,606.064,1090.023,630.535,2876.065,5219.652,1617.766,622.174,307.351,320.637,1502.191,643.97,,499.051,2362.217,567.117,703.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,2.939,394.0,2.0,1.0,8.0,512.0,1536.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0093,0.00244,0.00197,323.0,0.145,128.0,2.0,8.0,8.0,2.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2,2048,1
99,low,s1_s2_s3,done,4030.844,,20,0,32985.488,937.911,66.49,2,94,4,3976453.696,1306.615,93.55,10,7678.145,353.588,1027.837,377.467,440.364,616.938,737.415,700.302,2472.442,657.131,238.165,1054.997,1327.886,5349.002,1254.205,527.945,,2253.305,961.358,,1360.906,331.736,900000.0,1845.942,1026.602,900000.0,1587.069,111856.503,3697.517,90.615,3092.083,1383.267,900000.0,125.252,6607.986,17357.233,632.094,3385.869,2617.197,2334.525,167.586,245.678,660.36,399.85,10644.734,924.205,1850.604,1936.722,1324.28,2418.702,1219.459,11652.933,10584.966,215.607,794.246,1762.179,1350.681,6225.756,30.85,3650.243,10235.357,281.927,879.68,146.239,1174.53,1756.758,202.253,1250.971,6338.614,1760.314,226.677,1356.116,1791.323,112.001,24.025,9.647,70.626,368.548,3104.705,7409.84,3624.187,1519.602,776.743,641.665,24.394,31.307,1583.818,722.451,6138.732,689.941,1109.078,1435.615,986.279,12347.212,760.099,900000.0,2394.651,629.272,772.153,3324.773,646.796,2269.387,43155.936,49.163,729.44,62.123,386.575,590.143,3638.937,3455.199,325.995,2214.189,79.661,115.909,567.427,259.905,,4307.422,1188.077,2779.17,1268.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,1.325,137.0,2.0,1.0,8.0,384.0,1280.0,64.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0024,0.00104,0.00061,399.0,0.411,32.0,2.0,11.0,5.0,3.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2048,1
64,low,s1_s3,done,857.534,,20,0,72404.251,1364.418,14.2,3,98,0,763342.033,947.4,85.47,6,26906.99,13781.386,1364.765,3559.232,1513.415,349.873,733.624,714.52,2886.753,1581.857,173.284,976.056,1046.229,385.586,1447.262,484.374,,5714.563,559.709,,4674.381,306.241,191851.537,1077.493,529.562,4662.075,1314.645,245014.187,598.486,80.619,2352.795,1567.331,4435.268,148.643,657.503,3790.501,359.958,707.898,1387.574,676.491,461.839,274.681,1541.922,119.24,4642.288,620.251,537.047,400.908,549.247,2136.627,842.498,58270.713,2214.337,267.144,697.061,547.635,1363.635,1420.846,1346.173,889.424,5735.305,604.324,875.2,322.076,486.434,1056.99,147.487,407.97,2479.038,815.488,1691.813,1216.957,10170.744,233.398,249.254,55.097,369.724,530.046,1210.629,857.169,1085.226,641.082,271.928,245.792,250.523,985.247,2528.979,199.876,4704.473,303.455,844.259,3524.066,709.29,4262.605,272.749,10221.403,1887.202,379.448,2247.683,3358.551,849.865,543.82,121765.597,1259.616,685.841,195.297,786.219,251.412,916.23,2598.207,422.601,240.447,224.773,234.703,577.391,333.204,,251.787,5146.364,380.14,470.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,3.394,284.0,1.0,1.0,8.0,512.0,1024.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2,2048,1
65,low,s1_s3,done,7222.951,,18,2,1844395.575,2403.252,56.61,3,94,4,5358678.541,1577.032,92.29,19,7750.433,351.752,1847.935,354.522,427.069,631.204,1018.676,8684.002,2157.961,900000.0,604.852,1003.527,900000.0,1518.442,1332.225,498.146,,2497.312,8297.375,,1458.409,300.149,158930.099,2129.464,700.484,900000.0,1451.0,137256.819,3044.442,460.357,3213.513,5144.572,900000.0,128.617,807.48,41876.103,609.37,10040.843,2098.514,3424.762,462.58,232.519,2003.349,337.632,900000.0,968.161,1780.47,2454.431,1706.133,2186.379,1199.794,10998.996,5307.621,212.849,781.702,490.947,586943.28,1488.224,29.508,3689.952,11495.481,313.943,964.878,160.472,1007.225,4744.968,309.954,474004.339,5918.093,1734.808,1112.755,1395.16,6168.986,125.049,26.323,389.745,60.061,313.655,6743.374,6517.528,8257.722,1210.874,553.697,413.899,24.872,35.26,3632.713,497.452,3096.896,113270.008,890.979,1644.412,932.364,3403.344,435.885,900000.0,2412.399,687.932,1002.551,8.233,588.117,963.968,45733.562,47.852,161.449,80.559,489.498,535.274,3809.777,3377.962,206.701,2105.162,51.939,131.415,145.362,286.542,,457.902,18737.22,3940.801,864.522,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,1.54,183.0,2.0,1.0,8.0,512.0,1024.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,2048,1
66,low,s1_s3,done,3676.284,,20,0,50399.159,1270.05,32.08,1,95,3,3608724.346,1366.151,91.37,16,15719.015,369.42,1126.481,940.467,10643.965,579.473,981.423,1099.663,1921.421,1079.948,2214.874,965.085,1006.667,601.384,1265.204,554.988,,2735.539,882.315,,1933.116,330.982,162358.133,3211.775,685.855,900000.0,1410.914,260108.508,3493.286,416.491,2819.938,14415.808,900000.0,124.892,862.789,15735.847,648.776,3568.001,2622.394,2529.959,198.372,283.556,3005.515,297.199,22094.586,867.376,5907.287,2660.736,8267.703,2114.99,1192.862,10874.668,6491.285,255.554,766.896,440.302,1383.362,986.743,159.212,3537.521,8605.522,276.749,880.781,250.447,1006.865,1562.402,192.363,721.568,5577.889,6622.445,228.389,1409.142,1615.69,133.889,22.385,8.735,90.159,632.596,20567.919,7410.425,15449.806,1479.279,808.239,386.313,216.649,48.266,1503.389,502.861,13075.849,561.707,1213.577,1522.125,710.175,3271.745,395.139,900000.0,1967.3,650.24,968.351,2826.246,500.04,954.736,177147.805,46.428,155.661,63.775,318.607,394.288,28983.233,27591.606,239.347,229.63,52.699,982.956,184.116,284.072,,354.678,1006.591,399.485,850.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,1.986,245.0,2.0,1.0,8.0,384.0,1024.0,16.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2048,1
